paperNum,ins,lat,lng,ins1,lat1,lng1,year1,journal
4142,Connecticut College,41.3788405,-72.104025,Connecticut College,41.3788405,-72.104025,1985,JPSP
4144,Flinders University Of South Australia,-35.0244952,138.5713281,Flinders University Of South Australia,-35.0244952,138.5713281,1985,JPSP
4145,University Of Southern California,34.0223519,-118.285117,University Of Southern California,34.0223519,-118.285117,1985,JPSP
4146,California State University At Long Beach,33.7838235,-118.1140904,California State University At Long Beach,33.7838235,-118.1140904,1985,JPSP
4147,University Of Utah,40.7649368,-111.8421021,University Of Utah,40.7649368,-111.8421021,1985,JPSP
4151,Iowa State University,42.0266187,-93.6464654,Iowa State University,42.0266187,-93.6464654,1985,JPSP
4153,University Of Illinois At Chicago,41.8697938,-87.6496336,University Of Illinois At Chicago,41.8697938,-87.6496336,1985,JPSP
4155,Oklahoma State University,36.1270236,-97.0737222,Oklahoma State University,36.1270236,-97.0737222,1985,JPSP
4156,Texas Tech University,33.5842591,-101.8782822,Texas Tech University,33.5842591,-101.8782822,1985,JPSP
4157,"University Of Victoria, Victoria, British Columbia",48.4634067,-123.3116935,"University Of Victoria, Victoria, British Columbia",48.4634067,-123.3116935,1985,JPSP
4159,"Ontario Institute For Studies In Education, University Of Toronto, Toronto, Canada",43.667979,-79.3983677,"Ontario Institute For Studies In Education, University Of Toronto, Toronto, Canada",43.667979,-79.3983677,1985,JPSP
4160,Catholic University Of America,38.9368811,-76.998692,Catholic University Of America,38.9368811,-76.998692,1985,JPSP
4162,Drew University,40.760567,-74.4269765,Drew University,40.760567,-74.4269765,1985,JPSP
4163,University Of Kansas,38.9543439,-95.2557961,University Of Kansas,38.9543439,-95.2557961,1985,JPSP
4164,"University Of British Columbia, Canada",49.2606052,-123.2459938,"University Of British Columbia, Canada",49.2606052,-123.2459938,1985,JPSP
4165,"University Of British Columbia, Vancouver, British Columbia, Canada",49.2606052,-123.2459938,"University Of British Columbia, Vancouver, British Columbia, Canada",49.2606052,-123.2459938,1985,JPSP
4167,"University Of Alberta, Canada",53.5232189,-113.5263186,"University Of Alberta, Canada",53.5232189,-113.5263186,1985,JPSP
4169,University Of Illinois At Urbana-Champaign,40.1019523,-88.2271615,University Of Illinois At Urbana-Champaign,40.1019523,-88.2271615,1985,JPSP
4171,University Of Pittsburgh,40.4443533,-79.960835,University Of Pittsburgh,40.4443533,-79.960835,1985,JPSP
4172,University Of Virginia,38.0335529,-78.5079772,University Of Virginia,38.0335529,-78.5079772,1985,JPSP
4173,University Of Rochester,43.1305531,-77.6260033,University Of Rochester,43.1305531,-77.6260033,1985,JPSP
4175,"University Of California, Berkeley",37.8718992,-122.2585399,"University Of California, Berkeley",37.8718992,-122.2585399,1985,JPSP
4176,"Roehampton Institute, London, England",51.4579866,-0.2432869,"Roehampton Institute, London, England",51.4579866,-0.2432869,1985,JPSP
4177,University Of Illinois At Urbana-Champaign,40.1019523,-88.2271615,University Of Illinois At Urbana-Champaign,40.1019523,-88.2271615,1985,JPSP
4178,"University Of Warsaw, Warsaw, Poland",52.2403463,21.0186012,"University Of Warsaw, Warsaw, Poland",52.2403463,21.0186012,1985,JPSP
4180,"University Of British Columbia, Vancouver, Canada",49.2606052,-123.2459938,"University Of British Columbia, Vancouver, Canada",49.2606052,-123.2459938,1985,JPSP
4183,"University Of Queensland, Australia",-27.4954306,153.0120301,"University Of Queensland, Australia",-27.4954306,153.0120301,1985,JPSP
4185,University Of Kansas,38.9543439,-95.2557961,University Of Kansas,38.9543439,-95.2557961,1985,JPSP
4187,"Murdoch University, Murdoch, Western Australia",-32.0665135,115.8358313,"Murdoch University, Murdoch, Western Australia",-32.0665135,115.8358313,1985,JPSP
4188,Bowdoin College,43.9076929,-69.9639971,Bowdoin College,43.9076929,-69.9639971,1985,JPSP
4189,Texas Tech University,33.5842591,-101.8782822,Texas Tech University,33.5842591,-101.8782822,1985,JPSP
4190,University Of Washington,47.6553351,-122.3035199,University Of Washington,47.6553351,-122.3035199,1985,JPSP
4192,University Of Minnesota,44.97399,-93.2277285,University Of Minnesota,44.97399,-93.2277285,1985,JPSP
4194,Case Western Reserve University,41.5043413,-81.6083838,Case Western Reserve University,41.5043413,-81.6083838,1985,JPSP
4195,Murray State University,36.6163842,-88.3214979,Murray State University,36.6163842,-88.3214979,1985,JPSP
4197,The Ohio State University,40.0141905,-83.0309143,The Ohio State University,40.0141905,-83.0309143,1985,JPSP
4198,"Department Of Sociology And Anthropology, Mississippi State University",34.3668383,-89.5389824,"Department Of Sociology And Anthropology, Mississippi State University",34.3668383,-89.5389824,1985,JPSP
4199,University Of Tulsa,36.1519879,-95.946,University Of Tulsa,36.1519879,-95.946,1985,JPSP
4200,University Of Kansas,38.9543439,-95.2557961,University Of Kansas,38.9543439,-95.2557961,1985,JPSP
4201,University Of Santa Clara,37.3496418,-121.9389875,University Of Santa Clara,37.3496418,-121.9389875,1985,JPSP
4202,"Department Of Experimental Psychology, University Of Oxford, England",51.7599651,-1.2653452,"Department Of Experimental Psychology, University Of Oxford, England",51.7599651,-1.2653452,1985,JPSP
4203,"Friedrich Alexander University, Erlangen. Federal Republic Of Germany",49.5978804,11.0045507,"Friedrich Alexander University, Erlangen. Federal Republic Of Germany",49.5978804,11.0045507,1985,JPSP
4204,Western Illinois University,40.4726649,-90.685397,Western Illinois University,40.4726649,-90.685397,1985,JPSP
4205,"University Of California, Los Angeles",34.068921,-118.4451811,"University Of California, Los Angeles",34.068921,-118.4451811,1985,JPSP
4206,"Medical Research Council Applied Psychology Unit, Cambridge, United Kingdom",52.192194,0.119197,"Medical Research Council Applied Psychology Unit, Cambridge, United Kingdom",52.192194,0.119197,1985,JPSP
4207,Bryn Mawr College,40.0281065,-75.3152341,Bryn Mawr College,40.0281065,-75.3152341,1985,JPSP
4210,"Department Of Psychiatry, University Of Oxford, Oxford England",51.750105,-1.2221451,"Department Of Psychiatry, University Of Oxford, Oxford England",51.750105,-1.2221451,1985,JPSP
4212,University Of Missouri—St. Louis,38.7092401,-90.30828,University Of Missouri—St. Louis,38.7092401,-90.30828,1985,JPSP
4214,Ohio State University,40.0141905,-83.0309143,Ohio State University,40.0141905,-83.0309143,1985,JPSP
4215,University Of Minnesota,44.97399,-93.2277285,University Of Minnesota,44.97399,-93.2277285,1985,JPSP
4218,University Of Wisconsin—Madison,43.076592,-89.4124875,University Of Wisconsin—Madison,43.076592,-89.4124875,1985,JPSP
4219,"Institute For Social Research, University Of Michigan",42.276683,-83.743758,"Institute For Social Research, University Of Michigan",42.276683,-83.743758,1985,JPSP
4221,"University Of Waterloo, Waterloo, Ontario, Canada",43.4731293,-80.541687,"University Of Waterloo, Waterloo, Ontario, Canada",43.4731293,-80.541687,1985,JPSP
4222,Harvard University,42.3770029,-71.1166601,Harvard University,42.3770029,-71.1166601,1985,JPSP
4223,Arizona State University,33.4242399,-111.9280527,Arizona State University,33.4242399,-111.9280527,1985,JPSP
4224,State University Of New York At Stony Brook,40.9123761,-73.1233889,State University Of New York At Stony Brook,40.9123761,-73.1233889,1985,JPSP
4225,Brandeis University,42.3654796,-71.2587009,Brandeis University,42.3654796,-71.2587009,1985,JPSP
4226,Harvard University And Skidmore College,43.099227,-73.782673,Harvard University And Skidmore College,43.099227,-73.782673,1985,JPSP
4227,University Of Missouri-St. Louis,38.7092401,-90.30828,University Of Missouri-St. Louis,38.7092401,-90.30828,1985,JPSP
4228,University Of Missouri—Columbia,38.9403808,-92.3277375,University Of Missouri—Columbia,38.9403808,-92.3277375,1985,JPSP
4229,Uniformed Services University Of The Health Sciences,39.0018561,-77.0862793,Uniformed Services University Of The Health Sciences,39.0018561,-77.0862793,1985,JPSP
4230,The University Of Alabama,33.2140233,-87.5391418,The University Of Alabama,33.2140233,-87.5391418,1985,JPSP
4231,University Of Delaware,39.6779504,-75.7506114,University Of Delaware,39.6779504,-75.7506114,1985,JPSP
4233,"University Of California, Riverside",33.9737055,-117.3280644,"University Of California, Riverside",33.9737055,-117.3280644,1985,JPSP
4234,"Program In Measurement, Indiana University",39.1784384,-86.5133166,"Program In Measurement, Indiana University",39.1784384,-86.5133166,1985,JPSP
4235,Southern Illinois University At Carbondalenerella V. Ramanaiah,37.7100209,-89.2225941,Southern Illinois University At Carbondalenerella V. Ramanaiah,37.7100209,-89.2225941,1985,JPSP
4237,Virginia Commonwealth University,37.5495048,-77.4509718,Virginia Commonwealth University,37.5495048,-77.4509718,1985,JPSP
4239,"Mendota Mental Health Institute, Madison, Wisconsin",43.1320121,-89.3977261,"Mendota Mental Health Institute, Madison, Wisconsin",43.1320121,-89.3977261,1985,JPSP
4241,University Of Illinois Al Urbana-Champaign,40.1019523,-88.2271615,University Of Illinois Al Urbana-Champaign,40.1019523,-88.2271615,1985,JPSP
4243,Connecticut College,41.3788405,-72.104025,Connecticut College,41.3788405,-72.104025,1985,JPSP
4245,Pennsylvania State University,40.7982133,-77.8599084,Pennsylvania State University,40.7982133,-77.8599084,1985,JPSP
4246,"Department Of Human Development And Family Ecology, University Of Illinois At Urbana-Champaign",40.1047734,-88.224702,"Department Of Human Development And Family Ecology, University Of Illinois At Urbana-Champaign",40.1047734,-88.224702,1985,JPSP
4247,"Tel-Aviv University, Tel Aviv, Israel",32.1133141,34.8043877,"Tel-Aviv University, Tel Aviv, Israel",32.1133141,34.8043877,1985,JPSP
4249,University Of Illinois,40.1019523,-88.2271615,University Of Illinois,40.1019523,-88.2271615,1985,JPSP
4250,University Of Tennessee,35.9544013,-83.9294564,University Of Tennessee,35.9544013,-83.9294564,1985,JPSP
4251,Case Western Reserve University,41.5043413,-81.6083838,Case Western Reserve University,41.5043413,-81.6083838,1985,JPSP
4253,Yale University,41.3163244,-72.9223431,Yale University,41.3163244,-72.9223431,1985,JPSP
4254,Cornell University,42.4534492,-76.4735027,Cornell University,42.4534492,-76.4735027,1985,JPSP
4255,University Of Washington,47.6553351,-122.3035199,University Of Washington,47.6553351,-122.3035199,1985,JPSP
4256,"Department Of Psychiatry, University Of Texas Health Science Center At San Antonio",29.5074654,-98.5753521,"Department Of Psychiatry, University Of Texas Health Science Center At San Antonio",29.5074654,-98.5753521,1985,JPSP
4257,Temple University,39.9811935,-75.1553512,Temple University,39.9811935,-75.1553512,1985,JPSP
4258,Washington University,38.6487895,-90.3107962,Washington University,38.6487895,-90.3107962,1985,JPSP
4259,Washington University,38.6487895,-90.3107962,Washington University,38.6487895,-90.3107962,1985,JPSP
4260,University Of Delaware,39.6779504,-75.7506114,University Of Delaware,39.6779504,-75.7506114,1985,JPSP
4261,Morehead State University,38.18943,-83.4310035,Morehead State University,38.18943,-83.4310035,1985,JPSP
4262,"Schwartz Research Center For Behavioral Medicine And Tel-Aviv University, Tel-Aviv, Israel",32.1133141,34.8043877,"Schwartz Research Center For Behavioral Medicine And Tel-Aviv University, Tel-Aviv, Israel",32.1133141,34.8043877,1985,JPSP
4263,"Institute For Behavioral Genetics, University Of Colorado",40.0117878,-105.2530344,"Institute For Behavioral Genetics, University Of Colorado",40.0117878,-105.2530344,1985,JPSP
4265,Stanford University,37.4274745,-122.169719,Stanford University,37.4274745,-122.169719,1985,JPSP
4266,University Of Minnesota,44.97399,-93.2277285,University Of Minnesota,44.97399,-93.2277285,1985,JPSP
4268,Yale University,41.3163244,-72.9223431,Yale University,41.3163244,-72.9223431,1985,JPSP
4270,University Of Delaware,39.6779504,-75.7506114,University Of Delaware,39.6779504,-75.7506114,1985,JPSP
4271,University Of Michigan,42.2780436,-83.7382241,University Of Michigan,42.2780436,-83.7382241,1985,JPSP
4272,"University Of British Columbia, Vancouver, Canada",49.2606052,-123.2459938,"University Of British Columbia, Vancouver, Canada",49.2606052,-123.2459938,1985,JPSP
4273,Mount Holyoke College,42.2532535,-72.5761394,Mount Holyoke College,42.2532535,-72.5761394,1985,JPSP
4274,University Of Michigan,42.2780436,-83.7382241,University Of Michigan,42.2780436,-83.7382241,1985,JPSP
4275,Boston College,42.3355488,-71.1684945,Boston College,42.3355488,-71.1684945,1985,JPSP
4276,"Gerontology Research Center, National Institute On Aging, National Institutes Of Health",39.0027771,-77.1044597,"Gerontology Research Center, National Institute On Aging, National Institutes Of Health",39.0027771,-77.1044597,1985,JPSP
4280,"University Of Exeter, England",50.7371369,-3.5351475,"University Of Exeter, England",50.7371369,-3.5351475,1985,JPSP
4281,University Of North Carolina At Charlotte,35.3070929,-80.735164,University Of North Carolina At Charlotte,35.3070929,-80.735164,1985,JPSP
4282,University Of California At Los Angeles,34.068921,-118.4451811,University Of California At Los Angeles,34.068921,-118.4451811,1985,JPSP
4283,Indiana University,39.1784384,-86.5133166,Indiana University,39.1784384,-86.5133166,1985,JPSP
4285,"University Of Haifa, Haifa, Israel",32.7614296,35.0195184,"University Of Haifa, Haifa, Israel",32.7614296,35.0195184,1985,JPSP
4286,University Of Delaware,39.6779504,-75.7506114,University Of Delaware,39.6779504,-75.7506114,1985,JPSP
4287,University Of Connecticut,41.8077414,-72.2539805,University Of Connecticut,41.8077414,-72.2539805,1985,JPSP
4288,Washington University,38.6487895,-90.3107962,Washington University,38.6487895,-90.3107962,1985,JPSP
4289,University Of Massachusetts At Amherst,42.3911569,-72.5267121,University Of Massachusetts At Amherst,42.3911569,-72.5267121,1985,JPSP
4290,University Of Illinois At Urbana-Champaign,40.1019523,-88.2271615,University Of Illinois At Urbana-Champaign,40.1019523,-88.2271615,1985,JPSP
4291,Williams College,42.7129581,-73.2036396,Williams College,42.7129581,-73.2036396,1985,JPSP
4293,New York University,40.7295134,-73.9964609,New York University,40.7295134,-73.9964609,1985,JPSP
4294,Princeton University,40.3439888,-74.6514481,Princeton University,40.3439888,-74.6514481,1985,JPSP
4295,University Of Chicago,41.7886079,-87.5987133,University Of Chicago,41.7886079,-87.5987133,1985,JPSP
4297,"University Of California,Santa Barbara",34.4139629,-119.848947,"University Of California,Santa Barbara",34.4139629,-119.848947,1985,JPSP
4298,Lamar University,30.0401485,-94.0752411,Lamar University,30.0401485,-94.0752411,1985,JPSP
4299,Duke University,36.0014258,-78.9382286,Duke University,36.0014258,-78.9382286,1985,JPSP
4300,University Of Missouri,38.9403808,-92.3277375,University Of Missouri,38.9403808,-92.3277375,1985,JPSP
4302,Washington University,38.6487895,-90.3107962,Washington University,38.6487895,-90.3107962,1985,JPSP
4303,University Of Kansas,38.9543439,-95.2557961,University Of Kansas,38.9543439,-95.2557961,1985,JPSP
4304,University Of South Florida,28.0587031,-82.4138539,University Of South Florida,28.0587031,-82.4138539,1985,JPSP
4305,City University Of New York Graduate School,40.7488105,-73.9840766,City University Of New York Graduate School,40.7488105,-73.9840766,1985,JPSP
4308,University Of Maryland Baltimore County,39.2556759,-76.7109674,University Of Maryland Baltimore County,39.2556759,-76.7109674,1985,JPSP
4311,"University Of California,Santa Barbara",34.4139629,-119.848947,"University Of California,Santa Barbara",34.4139629,-119.848947,1985,JPSP
4312,"University Of California, Santa Barbara",34.4139629,-119.848947,"University Of California, Santa Barbara",34.4139629,-119.848947,1985,JPSP
4315,New York University,40.7295134,-73.9964609,New York University,40.7295134,-73.9964609,1985,JPSP
4316,University Of California At Los Angeles,34.068921,-118.4451811,University Of California At Los Angeles,34.068921,-118.4451811,1985,JPSP
4317,Ohio State University,40.0141905,-83.0309143,Ohio State University,40.0141905,-83.0309143,1985,JPSP
4323,University Of Colorado,40.007581,-105.2659417,University Of Colorado,40.007581,-105.2659417,1985,JPSP
4325,"Stonington Institute, North Stonington, Connecticut",41.4743277,-71.9280697,"Stonington Institute, North Stonington, Connecticut",41.4743277,-71.9280697,1985,JPSP
4326,Ohio State University,40.0141905,-83.0309143,Ohio State University,40.0141905,-83.0309143,1985,JPSP
4328,Northwestern University,42.0564594,-87.675267,Northwestern University,42.0564594,-87.675267,1985,JPSP
4331,State University Of New York At Stony Brook,40.9123761,-73.1233889,State University Of New York At Stony Brook,40.9123761,-73.1233889,1985,JPSP
4332,"University Of California, Los Angeles",34.068921,-118.4451811,"University Of California, Los Angeles",34.068921,-118.4451811,1985,JPSP
4333,University Of North Carolina At Charlotte,35.3070929,-80.735164,University Of North Carolina At Charlotte,35.3070929,-80.735164,1985,JPSP
4334,"School Of Business, Queen'S University",44.2281747,-76.4977329,"School Of Business, Queen'S University",44.2281747,-76.4977329,1985,JPSP
4335,Rhodes College,35.1554695,-89.9893677,Rhodes College,35.1554695,-89.9893677,1985,JPSP
4337,University Of California At Davis,38.5382322,-121.7617125,University Of California At Davis,38.5382322,-121.7617125,1985,JPSP
4338,University Of Cincinnati,39.1329219,-84.5149504,University Of Cincinnati,39.1329219,-84.5149504,1985,JPSP
4339,Clarkson University,44.6637611,-74.998544,Clarkson University,44.6637611,-74.998544,1985,JPSP
4341,Southern Methodist University,32.8412178,-96.7845175,Southern Methodist University,32.8412178,-96.7845175,1985,JPSP
4348,Dartmouth College,43.7044406,-72.2886935,Dartmouth College,43.7044406,-72.2886935,1985,JPSP
4349,Tulane University,29.9403477,-90.1207279,Tulane University,29.9403477,-90.1207279,1985,JPSP
4350,Kent State University,41.1490629,-81.3414649,Kent State University,41.1490629,-81.3414649,1985,JPSP
4351,Michigan State University,42.701848,-84.4821719,Michigan State University,42.701848,-84.4821719,1985,JPSP
4353,"University Of California, Berkeley",37.8718992,-122.2585399,"University Of California, Berkeley",37.8718992,-122.2585399,1985,JPSP
4354,Yale University,41.3163244,-72.9223431,Yale University,41.3163244,-72.9223431,1985,JPSP
4355,University Of Texas At Austin,30.2849185,-97.7340567,University Of Texas At Austin,30.2849185,-97.7340567,1985,JPSP
4356,University Of North Carolina At Chapel Hill,35.9049122,-79.0469134,University Of North Carolina At Chapel Hill,35.9049122,-79.0469134,1985,JPSP
4357,"Tel-Aviv University, Tel-Aviv, Israel",32.1133141,34.8043877,"Tel-Aviv University, Tel-Aviv, Israel",32.1133141,34.8043877,1985,JPSP
4358,"The University Of British Columbia, Vancouver, British Columbia Canada",49.2606052,-123.2459938,"The University Of British Columbia, Vancouver, British Columbia Canada",49.2606052,-123.2459938,1985,JPSP
4359,"The Open University, Milton Keynes, England",52.0246227,-0.7107079,"The Open University, Milton Keynes, England",52.0246227,-0.7107079,1985,JPSP
4360,Indiana University,39.1784384,-86.5133166,Indiana University,39.1784384,-86.5133166,1985,JPSP
4361,"Plymouth Polytechnic, Plymouth, England",50.3761866,-4.1394919,"Plymouth Polytechnic, Plymouth, England",50.3761866,-4.1394919,1985,JPSP
4362,College Of The Holy Cross,42.2392391,-71.8079608,College Of The Holy Cross,42.2392391,-71.8079608,1985,JPSP
4363,Western Kentucky University,36.9853543,-86.456138,Western Kentucky University,36.9853543,-86.456138,1985,JPSP
4364,"University Of Western Ontario, Canada",43.0095971,-81.2737336,"University Of Western Ontario, Canada",43.0095971,-81.2737336,1985,JPSP
4365,"University Of Sussex, Brighton, England",50.8670895,-0.087914,"University Of Sussex, Brighton, England",50.8670895,-0.087914,1985,JPSP
4366,University Of Florida,29.6436325,-82.3549302,University Of Florida,29.6436325,-82.3549302,1985,JPSP
4368,Southern Illinois University,37.7100209,-89.2225941,Southern Illinois University,37.7100209,-89.2225941,1985,JPSP
4369,University Of Colorado,40.007581,-105.2659417,University Of Colorado,40.007581,-105.2659417,1985,JPSP
4406,"University Of California, Los Angeles",34.068921,-118.4451811,"University Of Manitoba, Winnipeg, Manitoba, Canada",49.8075008,-97.1366259,1986,JPSP
4406,"University Of Manitoba, Winnipeg, Manitoba, Canada",49.8075008,-97.1366259,"York University, Toronto, Ontario, Canada",43.7734535,-79.5018684,1986,JPSP
4421,University Of Michigan,42.2780436,-83.7382241,"University Of Michigan And Veterans Administration Medical Center, Ann Arbor",42.2865055,-83.7156745,1986,JPSP
4421,"University Of Michigan And Veterans Administration Medical Center, Ann Arbor",42.2865055,-83.7156745,"Veterans Administration Medical Center, Ann Arbor",42.2865055,-83.7156745,1986,JPSP
4429,"Brown University Wediko Children'S Services, Boston, Massachusetts",41.8267718,-71.4025482,Harvard University,42.3770029,-71.1166601,1986,JPSP
4429,Harvard University,42.3770029,-71.1166601,"Wediko Children'S Services, Boston, Massachusetts",42.339133,-71.0691603,1986,JPSP
4512,Swarthmore College,39.9040349,-75.3523171,University Of Pennsylvania,39.9522188,-75.1932137,1986,JPSP
4512,University Of Pennsylvania,39.9522188,-75.1932137,Yale University,41.3163244,-72.9223431,1986,JPSP
4543,Behrend College—Pennsylvania State University,42.119308,-79.983714,Case Western Reserve University,41.5043413,-81.6083838,1986,JPSP
4543,Case Western Reserve University,41.5043413,-81.6083838,Murray State University,36.6163842,-88.3214979,1986,JPSP
4543,Murray State University,36.6163842,-88.3214979,Navy Personnel Research And Development Center,42.2893256,-71.3638814,1986,JPSP
4543,Navy Personnel Research And Development Center,42.2893256,-71.3638814,Princeton University,40.3439888,-74.6514481,1986,JPSP
4543,Princeton University,40.3439888,-74.6514481,Syracuse University,43.0391534,-76.1351158,1986,JPSP
4543,Syracuse University,43.0391534,-76.1351158,University Of Missouri—Rolla,37.9820056,-91.7223863,1986,JPSP
4543,University Of Missouri—Rolla,37.9820056,-91.7223863,Williams College,42.7129581,-73.2036396,1986,JPSP
4548,Carnegie-Mellon University,40.4428081,-79.9430128,Indiana University,39.1784384,-86.5133166,1986,JPSP
4548,Indiana University,39.1784384,-86.5133166,University Of Maryland,38.9869183,-76.9425543,1986,JPSP
4581,U Calgary,51.0781599,-114.1358007,University Of British Columbia,49.2606052,-123.2459938,1986,JPSP
4581,University Of British Columbia,49.2606052,-123.2459938,University Of Western Ontario,43.0095971,-81.2737336,1986,JPSP
4590,Denison University,40.0735236,-82.5227273,Sam Houston State University,30.7131978,-95.5503566,1986,JPSP
4590,Sam Houston State University,30.7131978,-95.5503566,University Of Texas At Austin,30.2849185,-97.7340567,1986,JPSP
4590,University Of Texas At Austin,30.2849185,-97.7340567,Wake Forest University,36.1340985,-80.2778951,1986,JPSP
4597,Dartmouth College,43.7044406,-72.2886935,Indiana University,39.1784384,-86.5133166,1986,JPSP
4597,Indiana University,39.1784384,-86.5133166,State University Of New York At Stony Brook,40.9123761,-73.1233889,1986,JPSP
4602,"Department Of Medical Psychology
Uniformed Services University Of The Health Sciences",39.0018561,-77.0862793,"Laboratory Of Biobehavior
State University Of New York At Stony Brook",40.9123761,-73.1233889,1986,JPSP
4602,"Laboratory Of Biobehavior
State University Of New York At Stony Brook",40.9123761,-73.1233889,University Of Texas At Austin,30.2849185,-97.7340567,1986,JPSP
4607,Illinois State University,40.5122833,-88.9946702,"Illinois State University
",40.5122833,-88.9946702,1986,JPSP
4607,"Illinois State University
",40.5122833,-88.9946702,"University Of Canterbury, New Zealand",-43.5235375,172.5839233,1986,JPSP
4627,North Texas State University,33.207488,-97.1525862,Northern Arizona University,35.1805805,-111.6540156,1986,JPSP
4627,Northern Arizona University,35.1805805,-111.6540156,University Of North Dakota,47.922891,-97.0768014,1986,JPSP
4635,State University Of New \Brk At Albany,31.5690317,-84.1404238,State University Of New %Rk At Albany,42.6525793,-73.7562317,1986,JPSP
4635,State University Of New %Rk At Albany,42.6525793,-73.7562317,"University Of Illinois, Urbana-Champaign",40.1019523,-88.2271615,1986,JPSP
4376,"Department Of Behavioral Science Hokkaido University, Sapporo, Japan",43.0779575,141.340013,Department Of Sociology University Of Washington,47.6571109,-122.3083677,1986,JPSP
4381,University Of Iowa,41.6626963,-91.5548998,University Of Missouri—Columbia,38.9403808,-92.3277375,1986,JPSP
4384,"Institute Of Psychiatry,London, England",51.5115055,-0.0713052,"Ministry Of Health,Woodbridge Hospital,Singapore",1.3813265,103.884002,1986,JPSP
4385,Northwestern University,42.0564594,-87.675267,University Of Oregon,44.0448302,-123.0726055,1986,JPSP
4390,University of Kansas,38.9543439,-95.2557961,University Of Kansas,38.9543439,-95.2557961,1986,JPSP
4393,Australian Outward Bound School,-35.51600202,149.071295,The University Of Sydney,-33.888584,151.1873473,1986,JPSP
4394,"Banks Street College, New York City",40.8055791,-73.9666112,Purdue University,40.4237054,-86.9211946,1986,JPSP
4399,University Of Iowa,41.6626963,-91.5548998,University Of Missouri—Columbia,38.9403808,-92.3277375,1986,JPSP
4400,Princeton University,40.3439888,-74.6514481,University Of Texas At Austin,30.2849185,-97.7340567,1986,JPSP
4403,"Bank Street College, New York City",40.8055791,-73.9666112,University Of Texas At Austin,30.2849185,-97.7340567,1986,JPSP
4409,"State University Of New York, College At Geneseo",42.796092,-77.8237029,University Of Wisconsin—Madison,43.076592,-89.4124875,1986,JPSP
4413,University Of Alabama At Birmingham,33.5021227,-86.8064447,University Of Massachusetts—Amherst,42.3911569,-72.5267121,1986,JPSP
4417,"California State University, Fullerton",33.8829226,-117.8869261,"University Of California, Riverside",33.9737055,-117.3280644,1986,JPSP
4424,Smith College,42.3180957,-72.6372341,Stanford University,37.4274745,-122.169719,1986,JPSP
4428,The Pennsylvania State University,40.7982133,-77.8599084,University Of Texas At Austin,30.2849185,-97.7340567,1986,JPSP
4431,Graduate School Of Business Stanford University,37.4281704,-122.1614915,University Of California At Los Angeles,34.068921,-118.4451811,1986,JPSP
4433,University Of Michigan,42.2780436,-83.7382241,Yale University,41.3163244,-72.9223431,1986,JPSP
4435,St. Louis University,38.6354598,-90.2338232,University Of Missouri-St. Louis,38.7092401,-90.30828,1986,JPSP
4437,"Department Of Psychiatry & Langley Porter
Psychiatric Institute,University Of California, San Francisco",37.76356,-122.4568711,"Department Of Psychology & Institute Of Personality Assessment And Research, University Of California, Berkeley",37.8718992,-122.2585399,1986,JPSP
4442,University Of Missouri-Columbia,38.9403808,-92.3277375,Virginia Polytechnic Institute And State University,37.2283843,-80.4234167,1986,JPSP
4443,"Department Of Education Ben Gurion University Of The Negev, Beer-Sheva, Israel",31.262218,34.801461,Michigan State University,42.701848,-84.4821719,1986,JPSP
4445,College Of Business Administration University Of South Carolina,33.9945213,-81.0334363,University Of South Carolina,33.996112,-81.0274276,1986,JPSP
4450,Scripps College,34.1039348,-117.7102128,University Of Connecticut,41.8077414,-72.2539805,1986,JPSP
4454,Niversity Of Kentucky,38.0306511,-84.5039697,University Of Kentucky,38.0306511,-84.5039697,1986,JPSP
4455,"Department Of Sociology, University Of Maryland, College Park",38.9851578,-76.9475233,"Department Of Sociology,Brown University",41.8258719,-71.4020593,1986,JPSP
4456,University Of Kansas,38.9543439,-95.2557961,University Of Texas At Austin,30.2849185,-97.7340567,1986,JPSP
4458,"Lexington, Kentucky",38.0405837,-84.5037164,University Of Kentucky,38.0306511,-84.5039697,1986,JPSP
4460,Rhode Island College,41.842207,-71.461204,University Of New Hampshire,43.138948,-70.9370252,1986,JPSP
4472,Princeton University,40.3439888,-74.6514481,Williams College,42.7129581,-73.2036396,1986,JPSP
4476,"Lexington, Kentucky",38.0405837,-84.5037164,University Of Kentucky,38.0306511,-84.5039697,1986,JPSP
4479,Carnegie-Mellon University,40.4428081,-79.9430128,Scripps College,34.1039348,-117.7102128,1986,JPSP
4480,Indiana University,39.1784384,-86.5133166,University Of Pittsburgh,40.4443533,-79.960835,1986,JPSP
4483,"Mrc Social Psychiatry Unit, Institute Of Psychiatry, London",51.4694606,-0.088455,"University College, London",51.5245592,-0.1340401,1986,JPSP
4484,"Mcgill University, Montreal, Canada",45.5047847,-73.5771511,"University Hospital, London, Ontario, Canada",43.0124106,-81.2748853,1986,JPSP
4485,University Of Illinois,40.1019523,-88.2271615,University Of Michigan,42.2780436,-83.7382241,1986,JPSP
4486,University Of Arizona,32.2318851,-110.9501094,University Of North Carolina,35.9049122,-79.0469134,1986,JPSP
4490,"Department Of Counseling And Educational Psychology, New Mexico State University",32.2787745,-106.7479059,University Of Connecticut,41.8077414,-72.2539805,1986,JPSP
